Date,IWM,QQQ,SPY
2015-01-02,103.31510925292969,94.90653991699219,171.09365844726562
2015-01-05,101.93386840820312,93.51438903808594,168.00381469726562
2015-01-06,100.17041015625,92.26053619384766,166.42137145996094
2015-01-07,101.4039535522461,93.44987487792969,168.49525451660156
2015-01-08,103.12400817871094,95.23844146728516,171.48516845703125
2015-01-09,102.13370513916016,94.61150360107422,170.1109161376953
2015-01-12,101.79490661621094,93.62503051757812,168.77833557128906
2015-01-13,101.87307739257812,93.59736633300781,168.30364990234375
2015-01-14,101.46476745605469,93.08106231689453,167.2875213623047
2015-01-15,99.75344848632812,91.87329864501953,165.75506591796875
2015-01-16,101.3779067993164,92.95201110839844,167.9289093017578
2015-01-20,100.9522705078125,93.68954467773438,168.28700256347656
2015-01-21,100.63079833984375,94.16898345947266,169.13648986816406
2015-01-22,102.68097686767578,95.91148376464844,171.65170288085938
2015-01-23,102.61151123046875,96.12355041503906,170.71054077148438
2015-01-26,103.60179901123047,96.01289367675781,171.1103057861328
2015-01-27,103.10665130615234,93.52360534667969,168.85330200195312
2015-01-28,101.3692398071289,93.04418182373047,166.68789672851562
2015-01-29,102.76783752441406,93.9384765625,168.22866821289062
2015-01-30,100.50921630859375,93.21015167236328,166.1132049560547
2015-02-02,101.43002319335938,94.02146911621094,168.17039489746094
2015-02-03,103.24564361572266,94.92496490478516,170.60227966308594
2015-02-04,102.86339569091797,94.8420181274414,169.9526824951172
2015-02-05,104.1925048828125,95.66255950927734,171.66836547851562
2015-02-06,104.07960510253906,95.08174133300781,171.1936492919922
2015-02-09,103.25434112548828,94.77748107910156,170.4274444580078
2015-02-10,103.91455841064453,96.25260925292969,172.24301147460938
2015-02-11,103.76686096191406,96.60293579101562,172.3429718017578
2015-02-12,104.94830322265625,97.72775268554688,174.0003662109375
2015-02-13,105.57374572753906,98.5667495727539,174.71665954589844
2015-02-17,105.90387725830078,98.65892791748047,174.991455078125
2015-02-18,106.01680755615234,98.79721069335938,175.00814819335938
2015-02-19,106.0255126953125,99.28587341308594,174.8831787109375
2015-02-20,106.31216430664062,99.9496841430664,175.93264770507812
2015-02-23,106.41638946533203,100.05110168457031,175.90765380859375
2015-02-24,106.5553970336914,100.12483978271484,176.4073028564453
2015-02-25,106.6770248413086,99.87590789794922,176.2574005126953
2015-02-26,107.06792449951172,100.38299560546875,176.04917907714844
2015-02-27,106.48591613769531,99.94043731689453,175.44956970214844
2015-03-02,107.25904083251953,100.84397888183594,176.55723571777344
2015-03-03,106.62489318847656,100.37379455566406,175.83265686035156
2015-03-04,106.29479217529297,99.98653411865234,175.09141540527344
2015-03-05,106.60752868652344,100.16171264648438,175.282958984375
2015-03-06,105.26102447509766,99.02774810791016,172.81768798828125
2015-03-09,105.72142791748047,99.31351470947266,173.53399658203125
2015-03-10,104.50526428222656,97.46959686279297,170.71890258789062
2015-03-11,105.14808654785156,96.9072036743164,170.31915283203125
2015-03-12,106.89419555664062,97.54335021972656,172.4845733642578
2015-03-13,106.511962890625,97.11924743652344,171.42684936523438
2015-03-16,107.13742065429688,98.37312316894531,173.71719360351562
2015-03-17,107.42410278320312,98.52986145019531,173.20082092285156
2015-03-18,108.28412628173828,99.49791717529297,175.282958984375
2015-03-19,108.49260711669922,99.64542388916016,174.48341369628906
2015-03-20,109.44817352294922,100.29043579101562,176.02352905273438
2015-03-23,109.35263061523438,100.09638977050781,175.68057250976562
2015-03-24,109.32656860351562,99.73600006103516,174.6934051513672
2015-03-25,106.71508026123047,97.45350646972656,172.13348388671875
2015-03-26,106.58441925048828,97.12084197998047,171.7235870361328
2015-03-27,107.2640609741211,97.50894927978516,172.11676025390625
2015-03-30,108.7192153930664,98.6270751953125,174.21656799316406
2015-03-31,108.37067413330078,97.58287811279297,172.69398498535156
2015-04-01,108.41427612304688,97.07460021972656,172.0832977294922
2015-04-02,108.61466979980469,97.13932037353516,172.7023468017578
2015-04-06,109.09393310546875,97.93400573730469,173.86521911621094
2015-04-07,108.39682006835938,97.76768493652344,173.40509033203125
2015-04-08,109.32917022705078,98.54393005371094,173.99063110351562
2015-04-09,108.9370346069336,99.16305541992188,174.7603302001953
2015-04-10,109.45988464355469,99.56964874267578,175.71401977539062
2015-04-13,109.52958679199219,99.32014465332031,174.91928100585938
2015-04-14,109.50344848632812,99.03369140625,175.25390625
2015-04-15,110.27023315429688,99.65280151367188,176.04029846191406
2015-04-16,110.20927429199219,99.51422119140625,175.99005126953125
2015-04-17,108.4229736328125,97.96176147460938,173.96559143066406
2015-04-20,109.48601531982422,99.43103790283203,175.55506896972656
2015-04-21,109.37276458740234,99.85609436035156,175.34596252441406
2015-04-22,109.5383071899414,100.40132904052734,176.2075653076172
2015-04-23,110.03497314453125,100.78016662597656,176.6510009765625
2015-04-24,109.66900634765625,102.1478271484375,177.06094360351562
2015-04-27,108.45783996582031,101.88908386230469,176.32472229003906
2015-04-28,109.0590591430664,101.685791015625,176.8852081298828
2015-04-29,107.87400817871094,101.04817962646484,176.15748596191406
2015-04-30,105.5910415649414,99.45873260498047,174.39222717285156
2015-05-01,106.2794189453125,100.77096557617188,176.28289794921875
2015-05-04,106.6628189086914,100.93728637695312,176.78482055664062
2015-05-05,105.30352020263672,99.29242706298828,174.7603302001953
2015-05-06,105.6694564819336,98.60860443115234,174.04087829589844
2015-05-07,106.07030487060547,99.20000457763672,174.7352294921875
2015-05-08,106.86322784423828,100.43830108642578,177.0357666015625
2015-05-11,106.9242172241211,100.0501937866211,176.1908721923828
2015-05-12,106.7325439453125,99.59737396240234,175.6637725830078
2015-05-13,106.7325439453125,99.80065155029297,175.6973114013672
2015-05-14,107.86530303955078,101.26071166992188,177.52938842773438
2015-05-15,107.74330139160156,101.26071166992188,177.72178649902344
2015-05-18,108.96319580078125,101.70428466796875,178.27394104003906
2015-05-19,108.81507110595703,101.59337615966797,178.2154541015625
2015-05-20,109.01549530029297,101.6580810546875,178.08985900878906
2015-05-21,108.89350128173828,102.18478393554688,178.60861206054688
2015-05-22,108.4229736328125,102.08314514160156,178.18191528320312
2015-05-26,107.38607025146484,100.90956115722656,176.2661590576172
2015-05-27,108.70179748535156,102.53594207763672,177.93927001953125
2015-05-28,108.60594940185547,102.304931640625,177.7385711669922
2015-05-29,107.95244598388672,101.69502258300781,176.63426208496094
2015-06-01,108.292236328125,102.03694152832031,176.99398803710938
2015-06-02,108.50139617919922,101.71350860595703,176.81832885742188
